arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2011-03-11,01:20 PM,Southwest,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,397,34.0102,-118.2933,2011,Mar,Fri,15-20
2011-09-07,04:45 PM,Rampart,16,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,289,34.0462,-118.2738,2011,Sep,Wed,15-20
2011-02-22,02:40 PM,Southwest,18,Male,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,308,34.0351,-118.2801,2011,Feb,Tue,15-20
2011-08-03,04:30 AM,Rampart,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,231,34.0719,-118.2822,2011,Aug,Wed,15-20
2011-02-10,11:25 PM,Southwest,20,Male,White,Liquor Laws,MINOR POSSESS/USE FALSE EVIDENCE OF AGE,Misdemeanor,329,34.0258,-118.2775,2011,Feb,Thu,15-20
2011-08-07,05:10 PM,Rampart,20,Female,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,269,34.0496,-118.2677,2011,Aug,Sun,15-20
2011-07-30,09:30 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,256,34.0611,-118.2707,2011,Jul,Sat,15-20
2011-05-03,07:00 PM,Southwest,18,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,396,34.0055,-118.2872,2011,May,Tue,15-20
2011-08-03,04:30 AM,Rampart,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,231,34.0719,-118.2822,2011,Aug,Wed,15-20
2011-11-09,08:30 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,203,34.0836,-118.2868,2011,Nov,Wed,15-20
2011-03-11,08:30 PM,Southwest,19,Female,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,318,34.036,-118.2859,2011,Mar,Fri,15-20
2011-08-17,08:50 PM,Rampart,14,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,216,34.0773,-118.2677,2011,Aug,Wed,10-14
2011-09-24,05:20 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,285,34.0455,-118.2765,2011,Sep,Sat,15-20
2011-11-03,05:00 PM,Rampart,17,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,256,34.058,-118.2715,2011,Nov,Thu,15-20
2011-04-13,01:40 PM,Southwest,19,Male,Black,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,395,34.0037,-118.3089,2011,Apr,Wed,15-20
2011-11-15,05:00 PM,Rampart,14,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,256,34.058,-118.2715,2011,Nov,Tue,10-14
2011-11-09,08:30 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,203,34.0836,-118.2868,2011,Nov,Wed,15-20
2011-11-17,11:45 AM,Southwest,19,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,328,34.0254,-118.2787,2011,Nov,Thu,15-20
2011-05-26,07:50 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,UNLICENSED CLUB ROOM,Misdemeanor,467,34.0389,-118.208,2011,May,Thu,15-20
2011-04-28,01:00 PM,Hollenbeck,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,429,34.0851,-118.1659,2011,Apr,Thu,15-20
2011-08-16,12:45 PM,Southwest,19,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,328,34.0261,-118.2773,2011,Aug,Tue,15-20
2011-11-11,12:15 AM,Southwest,19,Female,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0264,-118.278,2011,Nov,Fri,15-20
2011-03-19,07:15 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,478,34.027,-118.2051,2011,Mar,Sat,15-20
2011-08-12,10:10 PM,Hollenbeck,15,Female,Hispanic,Liquor Laws,BEG/SOLICIT PURCHASE OF LIQUOR,Misdemeanor,455,34.0485,-118.2115,2011,Aug,Fri,15-20
2011-10-01,12:12 PM,Southwest,20,Male,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0225,-118.2796,2011,Oct,Sat,15-20
2011-05-27,09:30 PM,Hollenbeck,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,497,34.0199,-118.2048,2011,May,Fri,15-20
2011-04-08,06:45 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,UNLICENSED CLUB ROOM,Misdemeanor,467,34.0389,-118.208,2011,Apr,Fri,15-20
2011-11-10,10:40 PM,Southwest,20,Male,Other,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0243,-118.2806,2011,Nov,Thu,15-20
2011-01-07,06:10 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,426,34.0867,-118.1768,2011,Jan,Fri,15-20
2011-09-16,10:35 PM,Southwest,20,Male,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,327,34.0284,-118.2874,2011,Sep,Fri,15-20
2011-01-24,07:10 PM,Hollenbeck,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,497,34.0249,-118.2121,2011,Jan,Mon,15-20
2011-05-26,01:55 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,442,34.0559,-118.2114,2011,May,Thu,15-20
2011-08-18,10:30 PM,Southwest,20,Female,White,Liquor Laws,MINOR POSSESS/USE FALSE EVIDENCE OF AGE,Misdemeanor,329,34.0258,-118.2775,2011,Aug,Thu,15-20
2011-10-01,12:35 PM,Southwest,19,Male,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0225,-118.2796,2011,Oct,Sat,15-20
2011-01-07,10:40 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,426,34.0867,-118.1768,2011,Jan,Fri,15-20
2011-11-11,12:35 AM,Southwest,19,Male,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0264,-118.278,2011,Nov,Fri,15-20
2011-01-01,02:40 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,478,34.0256,-118.2049,2011,Jan,Sat,15-20
2011-06-11,08:00 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,448,34.0594,-118.1852,2011,Jun,Sat,15-20
2011-08-18,11:00 PM,Southwest,20,Male,White,Liquor Laws,MINOR POSSESS/USE FALSE EVIDENCE OF AGE,Misdemeanor,329,34.0258,-118.2775,2011,Aug,Thu,15-20
2011-10-01,12:18 PM,Southwest,19,Male,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0225,-118.2796,2011,Oct,Sat,15-20
2011-10-01,12:30 PM,Southwest,20,Female,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0237,-118.284,2011,Oct,Sat,15-20
2011-11-17,11:45 AM,Southwest,19,Male,Other,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,328,34.0254,-118.2787,2011,Nov,Thu,15-20
2011-03-19,07:30 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,478,34.0266,-118.2042,2011,Mar,Sat,15-20
2011-11-11,12:15 AM,Southwest,17,Female,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0264,-118.278,2011,Nov,Fri,15-20
2011-05-27,09:30 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,497,34.0199,-118.2048,2011,May,Fri,15-20
2011-08-12,10:10 PM,Hollenbeck,15,Female,Hispanic,Liquor Laws,BEG/SOLICIT PURCHASE OF LIQUOR,Misdemeanor,455,34.0485,-118.2115,2011,Aug,Fri,15-20
2011-11-10,02:30 PM,Southwest,20,Female,White,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,328,34.0243,-118.2806,2011,Nov,Thu,15-20
2011-08-18,08:30 PM,Southwest,19,Female,White,Liquor Laws,MINOR POSSESS/USE FALSE EVIDENCE OF AGE,Misdemeanor,329,34.0258,-118.2775,2011,Aug,Thu,15-20
2011-06-11,08:20 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,448,34.0594,-118.1852,2011,Jun,Sat,15-20
2011-03-19,07:40 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,478,34.0266,-118.2042,2011,Mar,Sat,15-20
2011-04-08,10:15 PM,Harbor,14,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,585,33.7279,-118.288,2011,Apr,Fri,10-14
2011-07-07,10:30 PM,Hollenbeck,19,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,468,34.0371,-118.1972,2011,Jul,Thu,15-20
2011-08-17,07:55 PM,Hollenbeck,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,467,34.0377,-118.2053,2011,Aug,Wed,15-20
2011-12-02,04:50 PM,Hollenbeck,16,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,456,34.0521,-118.2044,2011,Dec,Fri,15-20
2011-08-26,07:15 PM,Hollenbeck,17,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,466,34.0409,-118.2033,2011,Aug,Fri,15-20
2011-07-18,09:10 PM,Hollenbeck,17,Female,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,477,34.0342,-118.2105,2011,Jul,Mon,15-20
2011-04-03,01:35 AM,Harbor,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,584,33.7111,-118.3005,2011,Apr,Sun,15-20
2011-05-07,12:30 AM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,529,33.7869,-118.2606,2011,May,Sat,15-20
2011-02-12,01:20 PM,Harbor,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,507,33.8222,-118.3064,2011,Feb,Sat,15-20
2011-07-07,10:35 PM,Hollenbeck,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,468,34.0371,-118.1972,2011,Jul,Thu,15-20
2011-10-26,04:40 PM,Hollenbeck,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,402,34.0939,-118.1995,2011,Oct,Wed,15-20
2011-01-05,06:30 PM,Harbor,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,551,33.7447,-118.2945,2011,Jan,Wed,15-20
2011-08-16,03:30 PM,Hollenbeck,16,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,424,34.0685,-118.201,2011,Aug,Tue,15-20
2011-10-26,04:40 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,402,34.0939,-118.1995,2011,Oct,Wed,15-20
2011-12-02,04:50 PM,Hollenbeck,16,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,456,34.0521,-118.2044,2011,Dec,Fri,15-20
2011-01-22,04:50 PM,Harbor,20,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,563,33.7279,-118.288,2011,Jan,Sat,15-20
2011-04-20,02:20 PM,Harbor,17,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,562,33.7361,-118.3034,2011,Apr,Wed,15-20
2011-02-23,04:30 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,584,33.707,-118.2939,2011,Feb,Wed,15-20
2011-06-18,01:30 AM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,478,34.0277,-118.2023,2011,Jun,Sat,15-20
2011-09-15,10:35 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,412,34.0736,-118.217,2011,Sep,Thu,15-20
2011-03-06,05:50 PM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,514,33.7823,-118.2744,2011,Mar,Sun,15-20
2011-04-30,09:15 PM,Harbor,18,Male,White,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,558,33.7424,-118.2879,2011,Apr,Sat,15-20
2011-04-08,10:25 PM,Harbor,16,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,585,33.7279,-118.288,2011,Apr,Fri,15-20
2011-04-28,02:30 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,507,33.8202,-118.3015,2011,Apr,Thu,15-20
2011-04-16,03:00 AM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,518,33.7977,-118.2599,2011,Apr,Sat,15-20
2011-10-15,07:40 PM,Hollenbeck,14,Female,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,448,34.0566,-118.1962,2011,Oct,Sat,10-14
2011-11-15,04:20 PM,Hollenbeck,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,422,34.0737,-118.2144,2011,Nov,Tue,15-20
2011-04-08,05:15 PM,Harbor,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,525,33.781,-118.27,2011,Apr,Fri,15-20
2011-03-05,09:40 PM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,518,33.8011,-118.2612,2011,Mar,Sat,15-20
2011-03-25,11:25 PM,Harbor,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,557,33.7379,-118.2879,2011,Mar,Fri,15-20
2011-03-29,09:45 PM,Harbor,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,526,33.7798,-118.2663,2011,Mar,Tue,15-20
2011-10-15,07:40 PM,Hollenbeck,16,Female,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,448,34.0566,-118.1962,2011,Oct,Sat,15-20
2011-06-21,08:00 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,488,34.0594,-118.1852,2011,Jun,Tue,15-20
2011-08-17,07:55 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,467,34.0377,-118.2053,2011,Aug,Wed,15-20
2011-03-27,01:30 AM,Harbor,18,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,514,33.7967,-118.2797,2011,Mar,Sun,15-20
2011-11-15,04:20 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,422,34.0737,-118.2144,2011,Nov,Tue,15-20
2011-05-06,01:10 AM,Harbor,18,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,507,33.8216,-118.3037,2011,May,Fri,15-20
2011-08-04,08:35 PM,Hollenbeck,17,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,408,34.0886,-118.1728,2011,Aug,Thu,15-20
2011-04-01,05:05 PM,Harbor,19,Female,White,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,581,33.7194,-118.3216,2011,Apr,Fri,15-20
2011-08-04,07:15 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,408,34.0891,-118.1718,2011,Aug,Thu,15-20
2011-08-04,11:45 PM,Harbor,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,583,33.719,-118.32,2011,Aug,Thu,15-20
2011-09-04,01:10 AM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,506,33.8355,-118.3039,2011,Sep,Sun,15-20
2011-02-02,11:30 PM,Hollywood,18,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0907,-118.3363,2011,Feb,Wed,15-20
2011-10-14,10:30 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,516,33.7869,-118.2665,2011,Oct,Fri,15-20
2011-01-06,10:40 PM,Hollywood,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,637,34.1049,-118.3252,2011,Jan,Thu,15-20
2011-01-13,09:00 PM,Hollywood,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0926,-118.3363,2011,Jan,Thu,15-20
2011-01-06,10:20 PM,Hollywood,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,647,34.1016,-118.3252,2011,Jan,Thu,15-20
2011-11-14,10:10 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,557,33.7388,-118.2879,2011,Nov,Mon,15-20
2011-01-15,09:45 PM,Hollywood,19,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0907,-118.3363,2011,Jan,Sat,15-20
2011-06-15,01:40 AM,Harbor,20,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,551,33.7452,-118.3043,2011,Jun,Wed,15-20
2011-12-29,12:05 AM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,567,33.7315,-118.2857,2011,Dec,Thu,15-20
2011-06-09,08:00 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,555,33.7456,-118.2989,2011,Jun,Thu,15-20
2011-08-02,07:10 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,564,33.7424,-118.2857,2011,Aug,Tue,15-20
2011-01-06,12:10 AM,Hollywood,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0926,-118.3342,2011,Jan,Thu,15-20
2011-06-16,04:50 PM,Harbor,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,507,33.8223,-118.3015,2011,Jun,Thu,15-20
2010-12-30,11:55 PM,Hollywood,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,637,34.103,-118.318,2010,Dec,Thu,15-20
2011-01-06,09:45 PM,Hollywood,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0889,-118.3363,2011,Jan,Thu,15-20
2011-10-22,02:35 AM,Harbor,20,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,506,33.8303,-118.3016,2011,Oct,Sat,15-20
2011-07-11,01:00 AM,Harbor,20,Male,White,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,523,33.7538,-118.2923,2011,Jul,Mon,15-20
2011-08-08,03:10 PM,Harbor,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,531,33.7869,-118.3043,2011,Aug,Mon,15-20
2011-07-23,07:00 PM,Harbor,13,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,524,33.7306,-118.2946,2011,Jul,Sat,10-14
2011-07-24,09:30 PM,Harbor,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,567,33.736,-118.2857,2011,Jul,Sun,15-20
2011-01-31,11:35 PM,Hollywood,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,636,34.1038,-118.3238,2011,Jan,Mon,15-20
2011-01-06,10:15 PM,Hollywood,18,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,631,34.1049,-118.3252,2011,Jan,Thu,15-20
2011-06-10,09:30 PM,Harbor,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,585,33.7207,-118.299,2011,Jun,Fri,15-20
2011-07-08,11:50 PM,Harbor,18,Female,Hispanic,Liquor Laws,MINOR ENTER/REMAIN ON LIQUOR PREMISES,Misdemeanor,564,33.7388,-118.2835,2011,Jul,Fri,15-20
2011-09-19,10:50 PM,Harbor,20,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,583,33.717,-118.2907,2011,Sep,Mon,15-20
2011-08-11,10:50 AM,Harbor,18,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,581,33.721,-118.3205,2011,Aug,Thu,15-20
2011-07-01,07:15 PM,Harbor,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,564,33.7415,-118.2813,2011,Jul,Fri,15-20
2011-08-08,03:00 PM,Harbor,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,531,33.7869,-118.3043,2011,Aug,Mon,15-20
2011-10-16,02:10 AM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,528,33.7875,-118.2479,2011,Oct,Sun,15-20
2011-12-19,12:05 AM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,567,33.7315,-118.2857,2011,Dec,Mon,15-20
2011-01-06,09:45 PM,Hollywood,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0889,-118.3363,2011,Jan,Thu,15-20
2011-01-13,11:45 PM,Hollywood,19,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0889,-118.3363,2011,Jan,Thu,15-20
2011-01-06,12:10 AM,Hollywood,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0926,-118.3342,2011,Jan,Thu,15-20
2011-11-01,03:00 PM,Harbor,19,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,566,33.736,-118.2835,2011,Nov,Tue,15-20
2011-01-06,09:15 PM,Hollywood,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0926,-118.3363,2011,Jan,Thu,15-20
2011-09-24,09:35 PM,Harbor,20,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,566,33.7315,-118.2836,2011,Sep,Sat,15-20
2011-06-26,10:20 PM,Harbor,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,563,33.7343,-118.2924,2011,Jun,Sun,15-20
2011-01-31,11:35 PM,Hollywood,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,636,34.1028,-118.3239,2011,Jan,Mon,15-20
2011-02-01,10:20 PM,Hollywood,18,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,666,34.0926,-118.331,2011,Feb,Tue,15-20
2011-06-02,11:45 PM,Harbor,20,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,567,33.737,-118.2857,2011,Jun,Thu,15-20
2011-08-11,10:50 AM,Harbor,18,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,581,33.721,-118.3205,2011,Aug,Thu,15-20
2011-07-03,12:45 AM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,508,33.8222,-118.3064,2011,Jul,Sun,15-20
2011-01-13,09:00 PM,Hollywood,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,665,34.0926,-118.3363,2011,Jan,Thu,15-20
2011-09-11,04:30 PM,Harbor,20,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,567,33.7306,-118.2814,2011,Sep,Sun,15-20
2011-12-22,03:35 PM,Harbor,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,585,33.7279,-118.288,2011,Dec,Thu,15-20
