arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2012-08-09,02:15 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,678,34.0846,-118.306,2012,Aug,Thu,15-20
2012-07-16,04:00 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3282,2012,Jul,Mon,15-20
2012-08-04,08:00 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1,-118.318,2012,Aug,Sat,15-20
2012-08-31,09:50 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1016,-118.3267,2012,Aug,Fri,15-20
2012-08-11,01:00 AM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3433,2012,Aug,Sat,15-20
2012-09-08,11:10 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1039,-118.3317,2012,Sep,Sat,15-20
2012-09-01,12:27 AM,Hollywood,20,Male,Hispanic,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,645,34.1004,-118.3414,2012,Sep,Sat,15-20
2012-06-10,07:10 PM,Hollywood,20,Male,Hispanic,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,645,34.1016,-118.3433,2012,Jun,Sun,15-20
2012-06-20,05:10 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.331,2012,Jun,Wed,15-20
2012-08-31,09:45 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1016,-118.3267,2012,Aug,Fri,15-20
2012-08-16,09:15 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3295,2012,Aug,Thu,15-20
2012-10-21,10:20 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2012,Oct,Sun,15-20
2012-10-23,09:15 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-11-07,06:30 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,669,34.0928,-118.3136,2012,Nov,Wed,15-20
2012-12-02,03:20 AM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3387,2012,Dec,Sun,15-20
2012-11-21,06:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.098,-118.3237,2012,Nov,Wed,15-20
2012-10-25,06:30 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,677,34.0849,-118.3125,2012,Oct,Thu,15-20
2012-10-03,09:30 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,668,34.0949,-118.3109,2012,Oct,Wed,15-20
2012-10-23,09:10 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-10-10,01:00 AM,Hollywood,19,Female,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,643,34.1016,-118.3468,2012,Oct,Wed,15-20
2012-10-05,05:05 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1005,-118.3166,2012,Oct,Fri,15-20
2012-10-14,01:50 AM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.1016,-118.3387,2012,Oct,Sun,15-20
2012-11-03,12:20 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,667,34.0926,-118.319,2012,Nov,Sat,15-20
2012-10-31,12:11 PM,Hollywood,18,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.337,2012,Oct,Wed,15-20
2012-09-20,10:05 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3361,2012,Sep,Thu,15-20
2012-10-23,09:10 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-10-23,08:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,678,34.0836,-118.3049,2012,Oct,Tue,15-20
2012-10-23,09:10 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-09-20,10:04 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3361,2012,Sep,Thu,15-20
2012-10-10,12:50 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,676,34.0844,-118.3222,2012,Oct,Wed,15-20
2012-10-24,09:30 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,677,34.0849,-118.3125,2012,Oct,Wed,15-20
2012-10-25,07:00 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,677,34.0849,-118.3125,2012,Oct,Thu,15-20
2012-11-03,09:45 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1039,-118.3311,2012,Nov,Sat,15-20
2012-11-04,01:15 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1039,-118.3311,2012,Nov,Sun,15-20
2012-10-23,09:10 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-09-18,10:25 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,648,34.0981,-118.3071,2012,Sep,Tue,15-20
2012-09-30,01:15 AM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3348,2012,Sep,Sun,15-20
2012-09-26,10:00 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2012,Sep,Wed,15-20
2012-10-18,04:20 PM,Hollywood,20,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.0998,-118.3267,2012,Oct,Thu,15-20
2012-10-14,01:55 AM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2012,Oct,Sun,15-20
2012-10-23,09:10 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-11-23,07:00 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3417,2012,Nov,Fri,15-20
2012-10-26,01:30 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3338,2012,Oct,Fri,15-20
2012-12-06,06:45 PM,Hollywood,19,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,626,34.1053,-118.3307,2012,Dec,Thu,15-20
2012-12-02,03:15 AM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2012,Dec,Sun,15-20
2012-11-16,09:30 AM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.098,-118.3303,2012,Nov,Fri,15-20
2012-11-22,01:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1053,-118.3304,2012,Nov,Thu,15-20
2012-10-25,06:30 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,677,34.0849,-118.3125,2012,Oct,Thu,15-20
2012-10-25,11:40 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3338,2012,Oct,Thu,15-20
2012-12-02,03:15 AM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2012,Dec,Sun,15-20
2012-10-21,11:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3324,2012,Oct,Sun,15-20
2012-11-20,09:00 PM,Hollywood,20,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.0997,-118.3361,2012,Nov,Tue,15-20
2012-10-05,05:05 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1005,-118.3166,2012,Oct,Fri,15-20
2012-10-23,09:15 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0908,-118.3146,2012,Oct,Tue,15-20
2012-06-01,11:50 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,702,34.0818,-118.3574,2012,Jun,Fri,15-20
2012-04-05,01:30 PM,Wilshire,16,Female,Hispanic,Drunkeness,"DISORD CONDUCT:UI/DRUG, ALCOHOL",Misdemeanor,788,34.0368,-118.3328,2012,Apr,Thu,15-20
2012-06-13,06:00 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,775,34.0399,-118.3404,2012,Jun,Wed,15-20
2012-04-07,06:20 PM,Wilshire,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0707,-118.3532,2012,Apr,Sat,15-20
2012-08-22,12:50 AM,Wilshire,20,Male,Hispanic,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,701,34.0835,-118.3734,2012,Aug,Wed,15-20
2012-10-05,10:40 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,785,34.0399,-118.3398,2012,Oct,Fri,15-20
2012-12-19,10:50 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,648,34.1017,-118.3093,2012,Dec,Wed,15-20
2012-11-14,10:55 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,785,34.0353,-118.3416,2012,Nov,Wed,15-20
2012-08-16,07:00 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,758,34.0484,-118.3326,2012,Aug,Thu,15-20
2012-12-27,10:40 PM,Hollywood,18,Male,Hispanic,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,636,34.1016,-118.3348,2012,Dec,Thu,15-20
2012-02-02,04:45 PM,Wilshire,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0708,-118.3563,2012,Feb,Thu,15-20
2012-03-22,09:15 PM,Wilshire,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,789,34.0399,-118.3236,2012,Mar,Thu,15-20
2012-01-26,06:50 PM,Wilshire,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,765,34.0447,-118.3284,2012,Jan,Thu,15-20
2012-08-09,04:00 PM,Wilshire,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0707,-118.3532,2012,Aug,Thu,15-20
2012-04-27,08:15 PM,Wilshire,18,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,765,34.0485,-118.3392,2012,Apr,Fri,15-20
2012-10-01,04:30 PM,Wilshire,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,705,34.0835,-118.3452,2012,Oct,Mon,15-20
2012-12-19,10:00 PM,Hollywood,20,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3414,2012,Dec,Wed,15-20
2012-05-10,04:00 PM,Wilshire,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,749,34.0576,-118.3265,2012,May,Thu,15-20
2012-03-24,09:40 PM,Wilshire,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0762,-118.3532,2012,Mar,Sat,15-20
2012-10-05,10:30 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,785,34.0399,-118.341,2012,Oct,Fri,15-20
2012-10-23,05:11 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,775,34.044,-118.3415,2012,Oct,Tue,15-20
2012-03-10,08:05 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0707,-118.3532,2012,Mar,Sat,15-20
2012-03-30,10:02 PM,Wilshire,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,755,34.0541,-118.3547,2012,Mar,Fri,15-20
2012-12-19,10:00 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3414,2012,Dec,Wed,15-20
2012-09-01,07:20 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,784,34.0363,-118.3479,2012,Sep,Sat,15-20
2012-05-10,04:00 PM,Wilshire,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,749,34.0576,-118.3265,2012,May,Thu,15-20
2012-10-05,10:30 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,785,34.0399,-118.341,2012,Oct,Fri,15-20
2012-04-07,06:20 PM,Wilshire,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,724,34.0707,-118.3532,2012,Apr,Sat,15-20
2012-12-07,02:10 AM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,775,34.044,-118.3415,2012,Dec,Fri,15-20
2012-12-10,03:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,628,34.1066,-118.3115,2012,Dec,Mon,15-20
2012-05-24,08:00 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,783,34.0353,-118.3605,2012,May,Thu,15-20
2012-03-09,11:30 AM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,788,34.0399,-118.3297,2012,Mar,Fri,15-20
2012-06-13,06:10 PM,Wilshire,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,775,34.0399,-118.3404,2012,Jun,Wed,15-20
2012-11-04,07:05 PM,Wilshire,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,789,34.0362,-118.326,2012,Nov,Sun,15-20
2012-01-13,09:45 PM,Van Nuys,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,901,34.2121,-118.4706,2012,Jan,Fri,15-20
2012-02-03,04:50 PM,West LA,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,853,34.0431,-118.444,2012,Feb,Fri,15-20
2012-03-20,04:30 PM,West LA,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,836,34.0503,-118.4319,2012,Mar,Tue,15-20
2012-09-03,05:50 PM,West LA,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,852,34.0447,-118.454,2012,Sep,Mon,15-20
2012-09-07,01:55 AM,West LA,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,893,34.033,-118.4324,2012,Sep,Fri,15-20
2012-09-28,08:40 PM,West LA,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,889,34.0438,-118.3818,2012,Sep,Fri,15-20
2012-10-13,02:55 PM,West LA,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,811,34.0423,-118.5552,2012,Oct,Sat,15-20
2012-09-07,07:00 PM,West LA,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,892,34.033,-118.4419,2012,Sep,Fri,15-20
2012-12-27,09:00 AM,West LA,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,899,34.0353,-118.3779,2012,Dec,Thu,15-20
2012-04-13,09:25 PM,Van Nuys,16,Male,Hispanic,Drunkeness,"DISORD CONDUCT:UI/DRUG, ALCOHOL",Misdemeanor,914,34.1939,-118.4574,2012,Apr,Fri,15-20
2012-09-07,07:00 PM,West LA,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,892,34.033,-118.4419,2012,Sep,Fri,15-20
2012-07-21,10:20 PM,West Valley,20,Female,White,Drunkeness,POSS ALCH BEV ON POSTED PREM,Misdemeanor,1061,34.1726,-118.5517,2012,Jul,Sat,15-20
2012-07-25,09:20 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1025,34.2012,-118.5273,2012,Jul,Wed,15-20
2012-07-21,10:00 PM,West Valley,20,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1061,34.1726,-118.5517,2012,Jul,Sat,15-20
2012-10-05,04:00 PM,Van Nuys,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,926,34.1867,-118.4487,2012,Oct,Fri,15-20
2012-04-12,05:00 PM,West Valley,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1049,34.1852,-118.4837,2012,Apr,Thu,15-20
2012-07-13,07:45 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1035,34.1939,-118.536,2012,Jul,Fri,15-20
2012-01-10,09:20 PM,West Valley,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1024,34.1977,-118.5374,2012,Jan,Tue,15-20
2012-03-21,03:10 PM,West Valley,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1049,34.1852,-118.4837,2012,Mar,Wed,15-20
2012-03-21,03:10 PM,West Valley,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1049,34.1852,-118.4837,2012,Mar,Wed,15-20
2012-07-25,09:20 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1025,34.2012,-118.5273,2012,Jul,Wed,15-20
2012-02-18,08:50 PM,West Valley,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1021,34.1922,-118.5546,2012,Feb,Sat,15-20
2012-09-11,04:00 PM,Van Nuys,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,923,34.1867,-118.4575,2012,Sep,Tue,15-20
2012-02-15,08:10 PM,West Valley,17,Male,Hispanic,Drunkeness,"DISORD CONDUCT:UI/DRUG, ALCOHOL",Misdemeanor,1003,34.2084,-118.5361,2012,Feb,Wed,15-20
2012-05-09,11:55 PM,Van Nuys,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,926,34.1907,-118.4465,2012,May,Wed,15-20
2012-10-21,02:10 AM,Van Nuys,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,911,34.1939,-118.4684,2012,Oct,Sun,15-20
2012-02-22,05:00 PM,West Valley,15,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1027,34.2012,-118.5099,2012,Feb,Wed,15-20
2012-07-10,03:30 AM,Van Nuys,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,904,34.2048,-118.4575,2012,Jul,Tue,15-20
2012-08-17,11:00 PM,West Valley,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1061,34.1728,-118.5578,2012,Aug,Fri,15-20
2012-02-23,09:00 PM,West Valley,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1065,34.1645,-118.5244,2012,Feb,Thu,15-20
2012-03-10,08:20 PM,West Valley,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1008,34.2212,-118.5027,2012,Mar,Sat,15-20
2012-02-18,08:50 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1021,34.1922,-118.5546,2012,Feb,Sat,15-20
2012-05-05,09:00 PM,Van Nuys,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,915,34.1939,-118.44,2012,May,Sat,15-20
2012-02-23,09:10 PM,West Valley,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1065,34.1645,-118.5244,2012,Feb,Thu,15-20
2012-03-14,02:10 PM,West Valley,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1015,34.203,-118.5295,2012,Mar,Wed,15-20
2012-12-28,02:00 PM,West Valley,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1004,34.2157,-118.5285,2012,Dec,Fri,15-20
2012-05-28,05:45 PM,Northeast,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1195,34.0751,-118.2454,2012,May,Mon,15-20
2012-05-23,01:15 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1149,34.1068,-118.2016,2012,May,Wed,15-20
2012-05-08,06:30 PM,Northeast,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1185,34.0806,-118.2475,2012,May,Tue,15-20
2012-03-11,12:30 AM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1172,34.0845,-118.2622,2012,Mar,Sun,15-20
2012-03-28,01:10 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1158,34.0885,-118.2156,2012,Mar,Wed,15-20
2012-05-26,12:30 AM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1148,34.1116,-118.2129,2012,May,Sat,15-20
2012-06-24,11:00 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1133,34.1139,-118.2645,2012,Jun,Sun,15-20
2012-11-07,04:00 PM,West Valley,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1003,34.2157,-118.5361,2012,Nov,Wed,15-20
2012-02-24,11:55 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1162,34.0935,-118.2878,2012,Feb,Fri,15-20
2012-05-23,01:00 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1149,34.1068,-118.2016,2012,May,Wed,15-20
2012-02-26,03:00 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1149,34.1074,-118.1978,2012,Feb,Sun,15-20
2012-06-22,08:05 PM,Northeast,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1151,34.0954,-118.2961,2012,Jun,Fri,15-20
2012-05-25,06:15 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1199,34.26,-118.6326,2012,May,Fri,15-20
2012-05-31,07:05 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1195,34.0734,-118.2475,2012,May,Thu,15-20
2012-10-10,09:20 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1067,34.1654,-118.5244,2012,Oct,Wed,15-20
2012-10-18,12:01 AM,West Valley,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1018,34.203,-118.4837,2012,Oct,Thu,15-20
2012-06-24,11:00 PM,Northeast,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1133,34.1139,-118.2645,2012,Jun,Sun,15-20
2012-12-28,02:00 PM,West Valley,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1004,34.2157,-118.5285,2012,Dec,Fri,15-20
2012-02-23,05:20 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1133,34.1158,-118.2531,2012,Feb,Thu,15-20
2012-03-03,08:40 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1184,34.0778,-118.2567,2012,Mar,Sat,15-20
2012-05-08,04:10 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1185,34.0797,-118.2458,2012,May,Tue,15-20
2012-10-01,11:20 PM,West Valley,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1018,34.2012,-118.4837,2012,Oct,Mon,15-20
2012-01-21,10:30 PM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1163,34.0935,-118.2932,2012,Jan,Sat,15-20
2012-05-08,06:30 PM,Northeast,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1185,34.0806,-118.2475,2012,May,Tue,15-20
2012-02-03,07:10 PM,Northeast,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1125,34.1211,-118.2048,2012,Feb,Fri,15-20
2012-05-09,05:05 PM,Northeast,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1195,34.0725,-118.2459,2012,May,Wed,15-20
2012-06-12,06:30 PM,Northeast,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1195,34.0861,-118.2431,2012,Jun,Tue,15-20
2012-05-26,12:30 AM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1148,34.1116,-118.2129,2012,May,Sat,15-20
2012-05-26,12:30 AM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1148,34.1085,-118.2138,2012,May,Sat,15-20
2012-04-10,01:00 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1189,34.0869,-118.2236,2012,Apr,Tue,15-20
2012-03-14,06:20 PM,Northeast,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1132,34.1169,-118.2826,2012,Mar,Wed,15-20
2012-01-28,09:00 PM,Northeast,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1184,34.0763,-118.2562,2012,Jan,Sat,15-20
2012-05-08,06:30 PM,Northeast,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1185,34.0808,-118.2481,2012,May,Tue,15-20
2012-01-07,11:45 AM,Northeast,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1172,34.0845,-118.2622,2012,Jan,Sat,15-20
2012-12-15,11:50 PM,Northeast,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,1143,34.1016,-118.2737,2012,Dec,Sat,15-20
